id,date,tweet
935326714292346880,2017-11-28 01:57:20+00:00,昔は家で葬儀を行ったものですが、祖父も高齢のため今回は葬儀場でやるようです。
935285024584171520,2017-11-27 23:11:41+00:00,お客様の必要な部分だけで格安で葬儀をさせて頂きます！ ##sougi
935278786223915008,2017-11-27 22:46:53+00:00,"【閣議決定】
憲法や法律で内閣の職務権限とされる事項や国政に関する重要事項で、内閣の意思決定が必要なものについて、全閣僚が合意して政府の方針を決定する手続きのこと。
☆昔の事例：内閣総理大臣吉田茂の死去に伴う葬儀を国葬とする
★現在の例：内閣総理大臣安倍晋三夫人の昭恵氏は私人である"
935213551676833792,2017-11-27 18:27:40+00:00,"【ナウ・ニハール・シング】
シク王。父を廃位・投獄して即位する。その1年後に父が死去し、葬儀を終えて城に帰還した際、門を修理していた石工が落とした岩が頭に激突して死亡。享年19歳"
935207128209358848,2017-11-27 18:02:09+00:00,ベアトの亡骸を葬ると思い、その葬儀を、そなたに執り行なってほしいということだ。
935200084421107712,2017-11-27 17:34:09+00:00,……あれ、葬儀を行ったとはあるが死んでいたとかの表現は無いような？
935197005676126208,2017-11-27 17:21:55+00:00,流石にこの時期に全作品読み返すのは無理だけど、あと一冊くらいは読んでおきたいなあ。何がいいかな。王道ABCも良いけど、一番好きな葬儀を終えてでも良いなあ。ヘイスティングズが出てきて欲しいからそこから探すのもアリだ！
935186856706064385,2017-11-27 16:41:36+00:00,久しぶりに半蔵の話題なのですが、正就主従が大坂の陣で全員行方不明になったため戦死とみなして妻方の松平家が高野山中の寺(現在は廃寺)で葬儀を行い、法号だけが伏見の寺に伝えられているそうだけど、そこにも供養塔や墓はないらしい。
935175696531431424,2017-11-27 15:57:15+00:00,"先週の土曜に入院先の病院で父親が亡くなり。今日、葬儀を終えてきました。

昨年春に母が急死してしまい、その後を追うように。
悲しいですが、笑顔で送ってきました。

しばらくは、心休めます。"
935173353781915649,2017-11-27 15:47:56+00:00,京都で事件が起こると・紅葉が推理し・大村崑が葬儀を取り仕切り・藤田まことが変な所に出張・お宮さんが昔の事件と関連付け・船越が「我慢の限界」とか言って副所長の職務を放棄・メイド刑事がキューティ☆クリーナーを武器に大立ち回り・名取が主婦の勘で裁判にかけ・橋爪が「ちがーう」とか言う。
935169775331717120,2017-11-27 15:33:43+00:00,【「それから八月十一日、広沢高俊、急性心不全ーー誰だ、これは?」静信は首を傾げた。少なくとも静信には聞き覚えのない名前だった。葬儀を依頼された覚えもないから檀家ではない。住所は中外場、年齢は二十八歳。】(第二部一章)
935158213393072129,2017-11-27 14:47:47+00:00,社会人になって初めて、仕事をサボるために架空の葬儀を捏造することを真剣に悩んでいる。
935157517662826496,2017-11-27 14:45:01+00:00,葬式組曲　天弥涼　を読了。葬式に税が掛かり、葬儀を行わない直葬が主流となった架空の日本。唯一、県からの補助金が出るために葬儀屋の仕事が残っているＳ県。家を出た弟に喪主を指定した杜氏。宗教上の理由で棺に拘る孫娘。北条葬儀社は恙無く依頼を果たすことが出来るのか――
935157345620934656,2017-11-27 14:44:20+00:00,"EREBOSアルバムは前作より音がへヴィになってて良い。前作と聴き比べると音質が全然違う。
アルバムタイトルのKNELLの意味を調べてみた
1.(特に人の死・葬儀を告げるゆっくりした)鐘音、弔鐘
2.(人の死・物事の終焉・消滅・不成功などを)知らせる音
なんか納得した 笑"
935147791688404992,2017-11-27 14:06:22+00:00,旦那が入院して一人きりの淋しさを紛らすためにツイッターを始めた。そんな私を初めてフォローしてくれた人。とても優しかった。長い夫婦生活でもなかった優しい会話だった。やがて旦那が亡くなった。葬儀を済ませツイッターを見ると、DMが一通。「ありがとう。元気でな。お前」
935142793126621185,2017-11-27 13:46:30+00:00,旦那が入院して一人きりの淋しさを紛らすためにツイッターを始めた。そんな私を初めてフォローしてくれた人。とても優しかった。長い夫婦生活でもなかった優しい会話だった。やがて旦那が亡くなった。葬儀を済ませツイッターを見ると、DMが一通。「ありがとう。元気でな。お前」
935120137593556992,2017-11-27 12:16:29+00:00,"謹告

先日祖父がお浄土へ還りました。本日葬儀を執り行い、無事に終わりました。
ご心配おかけしました。"
935119535383887872,2017-11-27 12:14:05+00:00,"阿闍梨（惟光の兄）
病の母（大弐の乳母）の世話をしていた一人。
夕顔の葬儀をつとめた。"
935118063988391936,2017-11-27 12:08:14+00:00,"12/11

建設機械メーカーのKOMATSUコマツの元社長であった安崎曉が生前葬を東京都赤坂のホテルで行うという。

10月に胆嚢がんが見つかってがん治療は行わず、発見の2ヶ月後に生前葬儀を行う。

行動力が違う方向に強い"
935103831037198337,2017-11-27 11:11:41+00:00,お客様の必要な部分だけで格安で葬儀をさせて頂きます！ ##sougi
935098633782824960,2017-11-27 10:51:02+00:00,"#みんなのシナリオタイトルが知りたい
緋色の行く末
鬼蜘蛛呪歌
廃墟街の亡霊と祈り唄
葬儀を終えて
箒星学園の昼は今日も慌ただしい。
Steal or Protect!!～豪華宝石盗難事件～
水族館の恋
蒼天を見上げよ
いつか未来の君へ
花が咲くなら
夢追い人は永遠に眠れ（マギロギ）"
935098018298191877,2017-11-27 10:48:35+00:00,旦那が入院して一人きりの淋しさを紛らすためにツイッターを始めた。そんな私を初めてフォローしてくれた人。とても優しかった。長い夫婦生活でもなかった優しい会話だった。やがて旦那が亡くなった。葬儀を済ませツイッターを見ると、DMが一通。「ありがとう。元気でな。お前」
935087680991272961,2017-11-27 10:07:30+00:00,【葬儀を出す家で】夫「じゃ、葬儀屋に頼んでくるよ、どこの葬儀屋でもいいんだろ？」妻「ええ、でも、できればブルー・チップスの加盟店がいいんだけど・・・」
935087158381051904,2017-11-27 10:05:26+00:00,死者を愚弄してはいけない　葬儀を執り行おう！！
935069918780723201,2017-11-27 08:56:56+00:00,とりあえずは無事に葬儀を済ましたので、帰る前にラーメン食うぞ
935065538878783488,2017-11-27 08:39:31+00:00,今葬儀を手伝ってる知人。俺が安楽椅子探偵みたいに次々指示を出して「シン・ゴジラ」みたいになっている。
935057243694759937,2017-11-27 08:06:34+00:00,"メモ 京都の被差別部落民が神聖な天皇の葬儀を取り仕切る 尻尾が生え差別されていた人間が死ぬ直前聖者と崇められたファン・ソロというフランスの漫画
卑しい者と神聖な者の両義"
935056054295044096,2017-11-27 08:01:50+00:00,叔父上の葬儀を営んでおる　騒ぎ立てるでない
935053651806076929,2017-11-27 07:52:17+00:00,"死ぬときに後悔する２５のこと
０６．美味しいものを食べなかったこと
０７．趣味に時間を割かなかったこと
０８．会いたい人に会わなかったこと
０９．自分の葬儀を考えなかったこと
１０．やりたいことをやらなかったこと"
935052572167102464,2017-11-27 07:48:00+00:00,"殿下プチトーク«大徳寺とわし»
でんか「大徳寺はの、信長様の葬儀をわしがやった場所でもあるし…あと後に利休という奴がの、大徳寺に自分の木像を置いたからわしが…おなかをこう…斬らせて。」

おなか"
935049397125054465,2017-11-27 07:35:23+00:00,加害者の負担で被害者の遺族が盛大な葬儀をする
935028091205828608,2017-11-27 06:10:43+00:00,象徴的な出来事として、現代アートの原点の一人とされる画家ギュスターヴ・クールベの1855年パリ万博における「オルナンの葬儀」を巡る事件があります。
935018180279287808,2017-11-27 05:31:20+00:00,心理定規：パキスタン人の彼氏が住職をクビになりました。アナーキー過ぎる葬儀をしてしまい…木魚のＢＧＭとして倖田來未版キューティーハニーのカラオケをかけて読経を敢行してしまって…下のURLはその動画です。彼は国に帰ってしまい、私は欲求不満です」…やばいこのスパム。リンク踏みそう
935016059857395712,2017-11-27 05:22:55+00:00,肩掛けにしかならない。この片布を持ってくるために、母親の葬儀を抜けだしてきたのか……。目がしだいに潤みはじめるのを感じた。佐保彦が、首長のための忌布の切れはしを持って、駆けつけてきたのが嬉しいのか。～氷室冴子作・｢銀の海金の大地11」
935005242424418304,2017-11-27 04:39:56+00:00,今、父の葬儀をした斎場から電話が来たので、その節はお世話になりました…って言ったら、単なる無作為にかけてる営業電話だたw
935004150391119872,2017-11-27 04:35:35+00:00,死者を愚弄してはいけない葬儀を執り行おう!!
935003071586844673,2017-11-27 04:31:18+00:00,一般的な葬儀社とは、葬儀を行う期間のみ関わり でも素晴らしい葬儀をやってくれますよね？ でも、 おぼうさんどっとこむのお葬式は、 葬儀の事前相談から施行・寺院手配はもちろん、 その後の法事もずーーーーーっと一緒。 0120-056-594に電話するだけで、安心です。
934962960077688832,2017-11-27 01:51:55+00:00,旦那が入院して一人きりの淋しさを 紛らすためにツイッターを始めた。 そんな私を初めてフォローしてくれた人。 とても優しかった。長い夫婦生活でもなかった優しい会話だった。やがて旦那が亡くなった。葬儀を済ませツイッターを見ると、 DMが一通。 「ありがとう。元気でな。お前」
934957588147400707,2017-11-27 01:30:34+00:00,"おかげさまで、滞りなく葬儀を終えることができました。
Twitterでのご縁で、励ましの言葉をくださった皆様に、心より感謝いたします。
今日も介護に向き合っている方々、どうかご自愛ください。"
934940559042535424,2017-11-27 00:22:54+00:00,②連れ合いである祖父が晩年信仰を持ち、その葬儀を1980年代に長良教会でしていただいたことから、それまで足が遠のいていた長良教会に3人で行くようになりました。亡くなる前の5年間は京都の老人ホームに移り、お祖母ちゃんにとっての最初の娘であるおばさんが世話をしました。
934938290649628672,2017-11-27 00:13:53+00:00,完全に靴擦れしたから、足の葬儀をしめやかに執り行っている
934926288589963264,2017-11-26 23:26:11+00:00,旦那が入院して一人きりの淋しさを紛らすためにツイッターを始めた。そんな私を初めてフォローしてくれた人。とても優しかった。長い夫婦生活でもなかった優しい会話だった。やがて旦那が亡くなった。葬儀を済ませツイッターを見ると、DMが一通。「ありがとう。元気でな。お前」
934922635925889024,2017-11-26 23:11:41+00:00,お客様の必要な部分だけで格安で葬儀をさせて頂きます！ ##sougi
934862818100183042,2017-11-26 19:13:59+00:00,"阿闍梨（惟光の兄）
病の母（大弐の乳母）の世話をしていた一人。
夕顔の葬儀をつとめた。"
934861479945187328,2017-11-26 19:08:40+00:00,旦那が入院して一人きりの淋しさを紛らすためにツイッターを始めた。そんな私を初めてフォローしてくれた人。とても優しかった。長い夫婦生活でもなかった優しい会話だった。やがて旦那が亡くなった。葬儀を済ませツイッターを見ると、DMが一通。「ありがとう。元気でな。お前」
934824095971233793,2017-11-26 16:40:07+00:00,旦那が入院して一人きりの淋しさを紛らすためにツイッターを始めた。そんな私を初めてフォローしてくれた人。とても優しかった。長い夫婦生活でもなかった優しい会話だった。やがて旦那が亡くなった。葬儀を済ませツイッターを見ると、DMが一通。「ありがとう。元気でな。お前」泣いた。
934800891248439301,2017-11-26 15:07:54+00:00,（２）「…私の国の貧しい民を、ただ一人でも、葬儀をしないままあの世に行かせてよいはずはない」と語り、その死人の後ろに付き添って、遠く離れた墓地まで行き、埋葬が終わるまで、帽子を脱いでその傍らに立ち、丁重に葬礼の儀式が行われるのを見守ったという。（１３－３１）
934793308076777472,2017-11-26 14:37:46+00:00,京都で事件が起こると・紅葉が推理し・大村崑が葬儀を取り仕切り・藤田まことが変な所に出張・お宮さんが昔の事件と関連付け・船越が「我慢の限界」とか言って副所長の職務を放棄・メイド刑事がキューティ☆クリーナーを武器に大立ち回り・名取が主婦の勘で裁判にかけ・橋爪が「ちがーう」とか言う。
934790639694200835,2017-11-26 14:27:10+00:00,"#センスあるなと思った小説のタイトル挙げてこうぜ

点と線
ゼロの焦点
Xの悲劇
葬儀を終えて
破戒裁判
伯林一八八八年
影は崩れた
赦免花は散った
猫は知っていた
長いお別れ
ニューゲイトの花嫁"
934779427690463232,2017-11-26 13:42:37+00:00,最近見ないと思ってたオトシンくんが流木の下でお亡くなりになってたので葬儀を始めます
934779306156244992,2017-11-26 13:42:08+00:00,"""葬儀を終えて""読み終えた
犯人自体は意外じゃなかったけどまさか初っ端から騙されてたとはな!? 違和感ってそこなのかよ…自分で推理の仕様が無くないか…?"
934776744862724097,2017-11-26 13:31:57+00:00,二亜：パキスタン人の彼氏が住職をクビになりました。アナーキー過ぎる葬儀をしてしまい…木魚のＢＧＭとして倖田來未版キューティーハニーのカラオケをかけて読経を敢行してしまって…下のURLはその動画です。彼は国に帰ってしまい、私は欲求不満です」…やばいこのスパム。リンク踏みそう
934741440814391296,2017-11-26 11:11:40+00:00,お客様の必要な部分だけで格安で葬儀をさせて頂きます！ ##sougi
934711015433936897,2017-11-26 09:10:46+00:00,"鬼塚さんのご遺体、つくばで荼毘に付され、後日長野にある奥さんの実家で葬儀をあげるという。
実はご遺体をさらに研究するような動きがあったが、松田医師が強硬に反対したそうだ。
ご遺族には、話さないでおいた。
 #シンゴジ実況2017"
934708552798584833,2017-11-26 09:00:59+00:00,先先代社長の葬儀を社内でやると言い出して、会場とした倉庫の掃除・整理を社員にやらせる弊社
934707201578491905,2017-11-26 08:55:37+00:00,『おじいちゃん、死んじゃったって。』監督：森ガキ侑大 脚本：山崎佐保子。おじいちゃんが死んだ時にセックスしてたって掴みだけで作ってしまったような‥‥。『ディアー・ディアー』とは言わないけど、もうちょっとあるだろ葬儀を映画にするなら。子供の映画に、大人たちがお付き合いしてるよう。
934700895975063552,2017-11-26 08:30:34+00:00,"昨夜遅くに訃報が入った

親父の従兄弟が亡くなったとのこと

2週間前に奥さんの葬儀を行なったばかりなのに・・・

気落ちして弱っていたから奥さんが迎えに来たのかも知れない

80代後半だったからなぁ・・・"
934695928363065344,2017-11-26 08:10:49+00:00,象徴的な出来事として、現代アートの原点の一人とされる画家ギュスターヴ・クールベの1855年パリ万博における「オルナンの葬儀」を巡る事件があります。
934651608184397824,2017-11-26 05:14:43+00:00,[この奴隷の葬儀を頼みたいの。…私が唯一…いえ、なんでもないわ。]
934646635832926209,2017-11-26 04:54:57+00:00,"父の葬儀をした近くの斎場で、大感謝祭。
写真や人形の供養をしてくれるとのことで持っていく。人が写っている写真はゴミと一緒は気が進まない。思い出のある人形も同じ。お焼香をあげてきた。お楽しみ抽選会は4等でラスクをゲット。"
934640923396358144,2017-11-26 04:32:15+00:00,一般的な葬儀社とは、葬儀を行う期間のみ関わり でも素晴らしい葬儀をやってくれますよね？ でも、 おぼうさんどっとこむのお葬式は、 葬儀の事前相談から施行・寺院手配はもちろん、 その後の法事もずーーーーーっと一緒。 0120-056-594に電話するだけで、安心です。
934635362156036097,2017-11-26 04:10:09+00:00,岩手での納骨の葬儀を済ませ、PASMOの解約相続手続きを済ませたが、まだやらなければいけないことがいくつかある。
934606163999580161,2017-11-26 02:14:08+00:00,"阿闍梨（惟光の兄）
病の母（大弐の乳母）の世話をしていた一人。
夕顔の葬儀をつとめた。"
934560247183679488,2017-11-25 23:11:40+00:00,お客様の必要な部分だけで格安で葬儀をさせて頂きます！ ##sougi
934542542023958529,2017-11-25 22:01:19+00:00,「パキスタン人の彼氏が住職をクビになりました。アナーキー過ぎる葬儀をしてしまって…木魚のＢＧＭとして倖田來未版キューティーハニーのカラオケをかけて読経を敢行してしまって…下のURLはその動画です。彼は国に帰ってしまい私は欲求不満です」ってスパム。正直リンクを踏んでも本望だと思った
934519844988317696,2017-11-25 20:31:08+00:00,"AIBOと言うペットロボットを覚えているか？
ソニーが世紀末に発売した奴だ。
まぁ、当たり前だが、修理のサポートは終了し、壊れる…いや死ぬAIBOが増えてきている。

そこで、千葉県にある興福寺と言う寺が、AIBOの葬儀を行っているらしい。
私は機械の神として、とても嬉しく想う。"
934510513576226816,2017-11-25 19:54:03+00:00,「パキスタン人の彼氏が住職をクビになりました」「アナーキー過ぎる葬儀をしてしまって…木魚のＢＧＭとして…倖田來未版キューティーハニーのカラオケをかけて読経を敢行してしまって「下のURLはその動画です」「彼は国に帰ってしまい、私は欲求不満です」……やばいこのスパム。リンク踏みそう
934425911646044160,2017-11-25 14:17:52+00:00,あんなにスマホを嫌がりガラケーに拘っていた私が急にスマホにして周りは驚いていたけど、急にスマホにした理由は父親の病気が発覚して余命が宣告されて、万が一の時ガラケーじゃ何も調べられん！と思ったのがスマホにした理由。やっとスマホにした甲斐があったなーと今回葬儀を経験して思った。
934418044415131648,2017-11-25 13:46:37+00:00,京都で事件が起こると・紅葉が推理し・大村崑が葬儀を取り仕切り・藤田まことが変な所に出張・お宮さんが昔の事件と関連付け・船越が「我慢の限界」とか言って副所長の職務を放棄・メイド刑事がキューティ☆クリーナーを武器に大立ち回り・名取が主婦の勘で裁判にかけ・橋爪が「ちがーう」とか言う。
934413849846935552,2017-11-25 13:29:57+00:00,本日滞りなく葬儀を終えました。お悔やみ、慰めの言葉をたくさん頂き、心強かったです。本当にありがとうございました。個別リプはまた改めてさせていただきます。とりあえず寝ます←
934406323646504960,2017-11-25 13:00:02+00:00,皇帝の死は悲しみを持って受け止めるべき事実だ。しかし、この葬儀を持つために帝国全国民がひとつになれたことは喜ばしいことではないか？
934367330099798016,2017-11-25 10:25:05+00:00,保護犬として、我が家に来て2年半飼っていた犬が亡くなりました。バタバタと葬儀を終えて今、寂しさがきてます。_(:3 」∠)_
934357460235595777,2017-11-25 09:45:52+00:00,"話を聞いていると、ベルコで満額払っていても、それだけでは葬儀を出来なかったらしい。
特に追加で派手にしたいわけでなく、最低限の葬儀すら出来ない積み立てってなんだろうなぁ。"
934356537996320768,2017-11-25 09:42:12+00:00,少し前に親戚の不幸があり、そこがベルコ会員だったということで、ベルコに葬儀を頼んだのだが、請求でもめている。
934349471491637249,2017-11-25 09:14:08+00:00,"阿闍梨（惟光の兄）
病の母（大弐の乳母）の世話をしていた一人。
夕顔の葬儀をつとめた。"
934348851934195712,2017-11-25 09:11:40+00:00,お客様の必要な部分だけで格安で葬儀をさせて頂きます！ ##sougi
934344315073052673,2017-11-25 08:53:38+00:00,"父が先日亡くなり、先程無事に葬儀を終えました。
「俺は普通が嫌いだ。良い子か悪い子になれ。」と、よく酩酊しながら半ば冗談で口にしていた言葉が今の自分を作り上げたと思います。
正直に生きることの大切さを、いつまでも。"
934340513083174914,2017-11-25 08:38:32+00:00,"♪
Who'll be the parson?
誰が葬儀を取り仕切るの？　　♪
I, said the Rook.
「それはわたし」と烏が言った
　　　　　　　♬"
934331119993946113,2017-11-25 08:01:12+00:00,"光「今朝、金魚が一匹死んでいてもの凄く悲しい思いをしているから、全刀剣男子を一週間休みにして本丸を挙げての葬儀を執り行って欲しいな…。」
倶「お前のメンタルは豆腐か。」"
934317651597279232,2017-11-25 07:07:41+00:00,聞け！ひびき洸よ。お前と戦って最期を遂げた大魔軍団アギャール将軍の葬儀を、悪魔時間13時、日本時間で正午、臨海市の教会で執り行う。それにお前を招待したいが、どうかな？返事を聞こう。
934311340226703360,2017-11-25 06:42:36+00:00,京都で事件が起こると・紅葉が推理し・大村崑が葬儀を取り仕切り・藤田まことが変な所に出張・お宮さんが昔の事件と関連付け・船越が「我慢の限界」とか言って副所長の職務を放棄・メイド刑事がキューティ☆クリーナーを武器に大立ち回り・名取が主婦の勘で裁判にかけ・橋爪が「ちがーう」とか言う。
934288645527298048,2017-11-25 05:12:25+00:00,"旦那が入院して一人きりの寂しさを紛らすためにツイッターを始めた。そんな私を初めてフォローしてくれた人がいた。とても優しかった。長い夫婦生活でもなかった優しい会話だった。やがて旦那が亡くなった。葬儀を済ませた後、ツイッターを見ると、DMが１通。
「ありがとう。元気でな。お前。」"
934278330194333696,2017-11-25 04:31:26+00:00,一般的な葬儀社とは、葬儀を行う期間のみ関わり でも素晴らしい葬儀をやってくれますよね？ でも、 おぼうさんどっとこむのお葬式は、 葬儀の事前相談から施行・寺院手配はもちろん、 その後の法事もずーーーーーっと一緒。 0120-056-594に電話するだけで、安心です。
934271524151877637,2017-11-25 04:04:23+00:00,旦那が入院して一人きりの淋しさを紛らすためにツイッターを始めた。そんな私を初めてフォローしてくれた人。とても優しかった。長い夫婦生活でもなかった優しい会話だった。やがて旦那が亡くなった。葬儀を済ませツイッターを見ると、DMが一通。「ありがとう。元気でな。お前」
934249920273321984,2017-11-25 02:38:33+00:00,京都で事件が起こると・紅葉が推理し・大村崑が葬儀を取り仕切り・藤田まことが変な所に出張・お宮さんが昔の事件と関連付け・船越が「我慢の限界」とか言って副所長の職務を放棄・メイド刑事がキューティ☆クリーナーを武器に大立ち回り・名取が主婦の勘で裁判にかけ・橋爪が「ちがーう」とか言う。
934241962235871232,2017-11-25 02:06:55+00:00,【葬儀を出す家で】夫「じゃ、葬儀屋に頼んでくるよ、どこの葬儀屋でもいいんだろ？」妻「ええ、でも、できればブルー・チップスの加盟店がいいんだけど・・・」
934218957195591681,2017-11-25 00:35:31+00:00,死者を愚弄してはいけない葬儀を執り行おう!!
934211996987277312,2017-11-25 00:07:51+00:00,同じ日になくなったことの彼らの幸せよりも、同じ日に大事な人を二人もなくし、なおかつ二人分の葬儀をしなければならなくなった遺された遺族の気持ちを考えてしまった
934198754340618240,2017-11-24 23:15:14+00:00,旦那が入院して一人きりの淋しさを紛らすためにツイッターを始めた。そんな私を初めてフォローしてくれた人。とても優しかった。長い夫婦生活でもなかった優しい会話だった。やがて旦那が亡くなった。葬儀を済ませツイッターを見ると、DMが一通。「ありがとう。元気でな。お前」
934179829317976064,2017-11-24 22:00:02+00:00,皇帝の死は悲しみを持って受け止めるべき事実だ。しかし、この葬儀を持つために帝国全国民がひとつになれたことは喜ばしいことではないか？
934167655400972288,2017-11-24 21:11:39+00:00,お客様の必要な部分だけで格安で葬儀をさせて頂きます！ ##sougi
934127882640678912,2017-11-24 18:33:37+00:00,【「それから八月十一日、広沢高俊、急性心不全ーー誰だ、これは?」静信は首を傾げた。少なくとも静信には聞き覚えのない名前だった。葬儀を依頼された覚えもないから檀家ではない。住所は中外場、年齢は二十八歳。】(第二部一章)
934106316376698880,2017-11-24 17:07:55+00:00,京都で事件が起こると・紅葉が推理し・大村崑が葬儀を取り仕切り・藤田まことが変な所に出張・お宮さんが昔の事件と関連付け・船越が「我慢の限界」とか言って副所長の職務を放棄・メイド刑事がキューティ☆クリーナーを武器に大立ち回り・名取が主婦の勘で裁判にかけ・橋爪が「ちがーう」とか言う。
934092737615355904,2017-11-24 16:13:57+00:00,"阿闍梨（惟光の兄）
病の母（大弐の乳母）の世話をしていた一人。
夕顔の葬儀をつとめた。"
934086987757232128,2017-11-24 15:51:07+00:00,どんなに素敵な葬儀をしても誰もインスタにはあげたりしない
934071844247760897,2017-11-24 14:50:56+00:00,美少年とその親友がいて美少年は10代で死ぬんだけど、その後親友は愛する人と温かな家庭を築き子宝に恵まれ歳をとり妻に先立たれ孫達に囲まれて亡くなるんだけど亡くなる間際の言葉が妻の名前ではなく「●●…（美少年の名前）」だったので葬儀を終えた孫たちが「お爺ちゃんが言ってた●●って誰だった
934064154956021760,2017-11-24 14:20:23+00:00,"伯父の葬儀を終えて無事帰宅。明日が仕事でなければもう一泊あるいは2泊でもして伯母についていたかったけど、娘家族が今夜はそばにいるから、また折を見て訪ねよう。
いろんな人のタイミングが随分と揃ってて、伯父が狙い計ったようで最後まですごい人だったな、と。"
934053429554528257,2017-11-24 13:37:46+00:00,旦那が入院して一人きりの淋しさを紛らすためにツイッターを始めた。そんな私を初めてフォローしてくれた人。とても優しかった。長い夫婦生活でもなかった優しい会話だった。やがて旦那が亡くなった。葬儀を済ませツイッターを見ると、DMが一通。「ありがとう。元気でな。お前」
933990082364575744,2017-11-24 09:26:02+00:00,旦那が入院して一人きりの淋しさを紛らすためにツイッターを始めた。そんな私を初めてフォローしてくれた人。とても優しかった。長い夫婦生活でもなかった優しい会話だった。やがて旦那が亡くなった。葬儀を済ませツイッターを見ると、DMが一通。「ありがとう。元気でな。お前」
933988976976732160,2017-11-24 09:21:39+00:00,葬儀を済ませ帰宅。疲れた
933984220262760449,2017-11-24 09:02:45+00:00,葬儀をもっと自分らしくは、習い事で言う所の守破離の破れ・離れるところをもっともっと！っていうのと一緒で、まずは基本の守ってところにしっかり目を向けたら、自然と破るし、自然と離れるんだ。まずは守の部分がどうしてそうなっているのか学んでみよう。
933956270075211776,2017-11-24 07:11:41+00:00,お客様の必要な部分だけで格安で葬儀をさせて頂きます！ ##sougi
933955478186442754,2017-11-24 07:08:32+00:00,"♪
Who'll be the parson?
誰が葬儀を取り仕切るの？　　♪
I, said the Rook.
「それはわたし」と烏が言った
　　　　　　　♬"
933945748906844160,2017-11-24 06:29:53+00:00,"あれは真冬の夜だったな
俺が3件の葬儀を終えて
事務所に戻った時の事だ…
【社長】"
933924026598043648,2017-11-24 05:03:34+00:00,天正４年（１５７６年）４月１６日、武田氏は祖父信玄の葬儀を執行。仏事は速伝宗販・藍田恵青・高山玄寿・快川紹喜・鉄山宗鈍・大円智円らの手で営まれました。この後ただちに予修法要に移り、２６日には七回忌法要を繰り上げて執り行いました。ここに武田氏は初めて祖父の死を内外に公表したのです。
933915967628836865,2017-11-24 04:31:32+00:00,一般的な葬儀社とは、葬儀を行う期間のみ関わり でも素晴らしい葬儀をやってくれますよね？ でも、 おぼうさんどっとこむのお葬式は、 葬儀の事前相談から施行・寺院手配はもちろん、 その後の法事もずーーーーーっと一緒。 0120-056-594に電話するだけで、安心です。
933905988050022400,2017-11-24 03:51:53+00:00,旦那が入院して一人きりの淋しさを 紛らすためにツイッターを始めた。 そんな私を初めてフォローしてくれた人。 とても優しかった。長い夫婦生活でもなかった優しい会話だった。やがて旦那が亡くなった。葬儀を済ませツイッターを見ると、 DMが一通。 「ありがとう。元気でな。お前」
933904767419478016,2017-11-24 03:47:02+00:00,葬儀を終え午後は布教である。さささと華麗に移動、、、したら予定よりちょっと早く着いてしまった。
933898110287331329,2017-11-24 03:20:35+00:00,透け感とか気にしてたら冬場の道民は死ぬので礼服だろうがタイツ履くよ！冬に葬儀を寺で執り行ったりするとたいてい寒さで震えてるしね:(꒪ω꒪):
933856565026734080,2017-11-24 00:35:29+00:00,死者を愚弄してはいけない葬儀を執り行おう!!
933839852919017478,2017-11-23 23:29:05+00:00,嶺国の巫女、しかも工作員の葬儀をアルクス・プリーマで行うなど……
933837352639668224,2017-11-23 23:19:09+00:00,"死ぬときに後悔うること6～10
０６．美味しいものを食べなかったこと
０７．趣味に時間を割かなかったこと
０８．会いたい人に会わなかったこと
０９．自分の葬儀を考えなかったこと
１０．やりたいことをやらなかったこと"
933836103471194112,2017-11-23 23:14:11+00:00,"阿闍梨（惟光の兄）
病の母（大弐の乳母）の世話をしていた一人。
夕顔の葬儀をつとめた。"
933775068445925376,2017-11-23 19:11:39+00:00,お客様の必要な部分だけで格安で葬儀をさせて頂きます！ ##sougi
933763684488306688,2017-11-23 18:26:25+00:00,涼風さんは正直人に自分の葬儀を挙げさせなさそうなんだよ。
933691898643881985,2017-11-23 13:41:10+00:00,そして三日が過ぎた。恋爾の葬儀はしめやかに執り行われ、ＢＵＴＴＳや東東京保安機構の人間がかわるがわる弔問に訪れた。断九郎は形ばかりの喪主として葬儀を取り持った。保安機構の人間たちの値踏みをするかのような目線に耐え、じっと時が過ぎるのを待った。　３２
933690806770089984,2017-11-23 13:36:50+00:00,ポケ森で葬儀をやりたいがために素材の無駄遣いしてしまう！
933675800645181440,2017-11-23 12:37:12+00:00,京都で事件が起こると・紅葉が推理し・大村崑が葬儀を取り仕切り・藤田まことが変な所に出張・お宮さんが昔の事件と関連付け・船越が「我慢の限界」とか言って副所長の職務を放棄・メイド刑事がキューティ☆クリーナーを武器に大立ち回り・名取が主婦の勘で裁判にかけ・橋爪が「ちがーう」とか言う。
933666760921714688,2017-11-23 12:01:17+00:00,ヨーロッパでは葬儀を行った後はしばらく謹慎する。日本では葬儀の後、坊主や会葬者が共に酒宴を執り行う。
933652730534551553,2017-11-23 11:05:32+00:00,死者を愚弄してはいけない　葬儀を執り行おう！！
933622565364310016,2017-11-23 09:05:40+00:00,"葬儀屋さんからの有難いお言葉だ

自分の宗派、及びお世話になるお寺とご住職はちゃんと把握しておけ

いざってときに、自分の宗派のご住職がとんでもない坊さんだと、葬儀を滅茶苦茶にかき乱すぞ
地雷があるのはお坊さんも同じなのです"
